id,title,description,price,other_features,image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,image_11
i_00353,Cube Litening C:68X Pro 56 Carbone - CUBE - 59690,Cube Litening C:68X Pro 56 - CarboneVélo de course très bien entretenu et régulièrement inspecté sans défaut ;Inclus :Pédales RFR Standard et ClickPorte-bidon ACID HPC Black2 grandes gourdes Antivolen U ABUS2 plaquettes de frein de rechange2 chaînes de rechangeSacoche de vélo VaudeOutils et chambre à air de rechangeChargeur pour vitesses électroniques,2300 €,"{'Année': '2021', 'État': 'Très bon état', 'Taille du cadre': 'XL', 'Diametre roues': '27.5""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00353_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00353_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00353_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00353_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00353_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00353_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00353_6.jpg,,,,
i_00354,Lapierre Xelius édition FDJ - AUTRE - 49700,"Kit cadre Lapierre Xelius édition FDJ à vendre.Cadre neuf et vendu avec potence, guidon et support compteur.",1899 €,"{'Année': '2024', 'État': 'Comme neuf', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Multicolore', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00354_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00354_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00354_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00354_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00354_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00354_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00354_6.jpg,,,,
i_00355,ROUBAIX S'Works Tom Bonen - SPECIALIZED - 42510,"Roubaix série limitée Tom Bonen, taile 54 ou M, Sram force axs, pedalier sram red avec capteur puissance,...vendu sans roues",3200 €,"{'Année': '2018', 'État': 'Très bon état', 'Groupe': 'SRAM Force AXS', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00355_0.jpg,,,,,,,,,,
i_00356,Sunn Asphalt S2 - SUNN - 69610,"Les Rossandes cycles vends ce magnifique Sunn Asphalt S2 de septembre 2024 très peu roulé.- Carde et fourche carbone- Transmission Shimano 105 2X12V- Freins Shimano 105- Roues Mavic KSYRIUM 30 DISC tubeless, pneus Vittoria Zaffiro pro 700X32c- Cintre Zipp- Tige de selle carbone- Selle Fizik Tempo Argo R5Prix neuf 3000€Vendu 2200€",2200 €,"{'Année': '2024', 'État': 'Comme neuf', 'Groupe': 'Shimano 105', 'Taille du cadre': 'L', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Bleu', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00356_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00356_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00356_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00356_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00356_4.jpg,,,,,,
i_00357,Sworks Roubaix Team  - SPECIALIZED - 59540,"Sworks roubaix teamshimano ultegra DI2 8070boitier pedalier neuf ,pedalier rotor aldhu 172.5  plateaux 50x36 + 52x42 en sup ,roue dt swiss ER1600 Avec pneu fmb 600kmPedales look keo 2 maxTaille 57",3450 €,"{'Année': '2020', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'L/XL', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00357_0.jpg,,,,,,,,,,
i_00358,Velo de course Montana taille S - MONTANA - 1495,"Cadre : Aluminium, high technology oversize - Hauteur : 52 cmFrein : TektroPedalier : VKTGroupe : shimano3 plateaux, 8 vitesses",200 €,"{'État': 'Bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'S', 'Diametre roues': '700 / 28""', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Multicolore', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '8 vitesses'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00358_7.jpg,,,
i_00359,TIME Alpes Huez 21 année 2022 - TIME - 38490,"TIME ALPE D'HUEZ 21 Blanc Taille Mcadre carboneVélo Haut de gamme de chez TIME très polyvalent. Potence ZIPPSelle ItaliaTige de selle ZIPPGroupe ULTEGRA 8000 11 Vitesses RoueCintre DEDAMAVIC AKSIUMconvient au cycliste de 1,77a 183 selon entrejambePeut être vendu avec des roues carbone ESSENTIEL 30mmde chez PROBISHOP très bonne état(peu roulées)  à la place des AKSIUM pour 300 euros de plus.préfère une remise en main propreje vends mon vélo pour des raisons médicales",1700 €,"{'Année': '2022', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00359_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00359_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00359_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00359_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00359_4.jpg,,,,,,
i_00360,Vélo route femme XS BTWIN Ultra 920 AF - BTWIN - 73800,"Vends vélo de route B'TWIN Ultra 920 AF taille XS acheté en 2017B'TWIN modèle Ultra 920 - 2017Taille XS (1m55 - 1m66)Poids 8,4kg sans les pédales pour un taille SDérailleur avant : SHIMANO ULTEGRA FC-R8000Dérailleur arrière (quasi neuf): SHIMANO ULTEGRA OT-RS900Cassette : SHIMANO ULTEGRA 11/32Boitier de pédalier (quasi neuf) : SHIMANO ULTEGRA 50/34Manivelles : 170mmCadre en aluminium homologué UCI Câblage intégré dans le cadreFourche en carbone : BTWIN ULTRA CARBON EVO DYNAMICPotence : DEDA ZERO 2Cintre : DEDA RHM 2 Freins à patinsPneus changés il y a moins de 2 ansSelle B'TWIN femme ErgofitRoues aluminium Mavic Cosmic Elite 700'' (non compatible tubeless)Nombre de kms : 2 800 kmVendu sans les pédalesVendue avec la selleQuelques traces de chutes visibles sur le cadreA venir voir aux Marches 73800 Porte de Savoie",1100 €,"{'Année': '2017', 'État': 'Bon état', 'Groupe': 'Shimano Ultegra', 'Taille du cadre': 'XS', 'Diametre roues': '700 / 28""', 'Matière principale': 'Aluminium', 'Couleurs principales': 'Rouge, Bleu', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Non'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_8.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00360_9.jpg,
i_00361,Scott foil RC 20 de 2023 - SCOTT - 61560,Scott foil ayant servi 10 mois.Une petite rayure au niveau du dérailleur.Vélo révisé et entretenu très régulièrement.Plaquette de frein neuves.Possibilité de la vendre avec une paire de roue aluminium mavic en plus des roue carbone pour 400€ de plus.Je le vend suite à l'arrêt de la compétition.,3700 €,"{'Année': '2023', 'État': 'Très bon état', 'Groupe': 'SRAM Rival AXS', 'Taille du cadre': 'M', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00361_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00361_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00361_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00361_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00361_4.jpg,,,,,,
i_00362,recherche Cannondale supersix evo 2 - CANNONDALE - 77850,Bonjour je recherche un cannondale supersix evo 2 taille 56.,1 €,"{'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': '56 cm', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Type de freinage': 'Disques', 'Pratique': 'Route'}",,,,,,,,,,,
i_00363,ORBEA ORCA M21ELTD - ORBEA - 42600,"ORBEA ORCA M21 ELTD :Taille XL (Je mesure 1,85m, sortie de selle réglée à 82 cm.)Groupe complet SRAM FORCE 12 vitesses : 46*33 - 10/28.Jantes DT SWISS PRC 1400 profil 35mm, avec axes MAVIC speed release.Revision effectuée: Chaine neuve, plaquettes neuves, 2 pneus neufs Continental GP 5000.Visible chez Cycles SPRINT, 1 Bd Gambetta, 42600 Montbrison, Tel.: 04 77 58 35 04",3900 €,"{'Année': '2021', 'État': 'Très bon état', 'Groupe': 'SRAM Force AXS', 'Taille du cadre': 'XL', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Gris', 'Type de freinage': 'Disques', 'Pratique': 'Route', 'Nombres de vitesses': '12 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00363_7.jpg,,,
i_00364,GIANT TCR ADVANCED XL - GIANT - 39300,GIANT TCR ADVANCED 0Taille XLExcellent état généralEntretien rrégulierGroupe Shimano Ultegra Di2Selle PrologóTige   potence/cintre Giant ContactRoues Mavic Ksyrium (ou Cosmic arrière)Pour information :La sortie de selle est de 82cms sur la photoJe mesure 1.92m,1200 €,"{'Année': '2019', 'État': 'Très bon état', 'Groupe': 'Shimano Ultegra Di2', 'Taille du cadre': 'XL', 'Diametre roues': '700 / 28""', 'Matière principale': 'Carbone', 'Couleurs principales': 'Noir, Jaune', 'Type de freinage': 'Patins', 'Pratique': 'Route', 'Nombres de vitesses': '11 vitesses', 'Groupe électrique (AXS, Di2, eTap, ..)': 'Oui'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00364_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00364_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00364_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00364_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00364_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00364_5.jpg,,,,,
i_00365,Look 765 Carbone - CYCLELOOK - 08227,"INTRODUCTIONCe vélo d'occasion reconditionné est un vélo de route taille 54: 172cm à 181cm, avec un cadre en Carbone et
	transmission Shimano Ultegra. Les images de ce vélo sont réelles et spécifiques, ce ne sont pas des photographies de
	catalogue.ÉTAT MÉCANIQUETous les vélos quittent nos installations après avoir été entièrement
	vérifiés, nous remplaçons toutes les pièces d'usure, chaque fois que le vélo en a besoin, par un composant de
	même gamme ou similaire. Nous effectuons un graissage complet du vélo et un réglage de celui-ci avant sa
	livraison afin que vous puissiez profiter de sa remise en service. Plus de fonctionnalités, dans le tableau
	suivant. Pédales non incluses.DÉTAILSTaille54: 172cm à 181cmCadreCarboneTaille de roue700TransmissionShimano UltegraVitesses11 VitessesCassette11-32-TManettesShimano UltegraManivellesFSA GossamerPlateaux50-34-TFreinsShimano 105RouesMavic AksiumMatériau de la potenceAluminiumGuidonundefinedTigeAluminiumFourcheundefinedBlocage remote de la fourcheundefinedDébattement de fourcheundefinedNOUS EXAMINONS CHAQUE VÉLO EN DÉTAILNous vérifions l'intégrité structurelle du cadre et des roues.Nous vérifions le fonctionnement des suspensions, de la transmission et des freins.Nous passons en revue tous les éléments d'usure, et nous changeons ceux nécessaires pour garantir un
		fonctionnement correct.Nous analysons le fonctionnement du moteur, de la batterie et de l'affichage, dans le cas des vélos
		électriques.Nous effectuons un graissage et serrage complet de toutes les vis du vélo.",1233 €,"{'Année': '2018', 'État': 'Comme neuf', 'Diametre roues': 'Autre', 'Poids': '8', 'Type de freinage': 'Disque', ""Type d'étrier de frein"": 'V-Brake'}",/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_0.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_1.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_2.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_3.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_4.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_5.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_6.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_7.jpg,/Users/vloi/code/vloi/helperz/data_viz/data/4/img_tvlo/tvlo_00365_8.jpg,,
